348,21174,3844
349,21020,3835
350,20945,3835
351,20870,3827
352,20792,3820
353,20802,3754
354,20808,3677
355,20874,3681
356,20946,3757
357,21037,3613
358,21104,3692
359,21186,3621
360,21185,3545
361,21118,3461
362,20965,3454
363,20889,3453
364,20818,3300
365,20835,3224
366,20744,3221
367,20675,3364
368,20592,3360
369,20527,3287
370,20522,3208
371,20452,3204
372,20217,3264
373,20148,3186
374,20069,3262
375,19994,3326
376,19917,3327
377,19836,3398
378,19829,3470
379,19826,3545
380,19825,3622
381,19822,3694
382,19898,3703
383,19902,3631
384,19907,3548
385,19912,3477
386,19987,3410
387,20131,3490
388,20208,3491
389,20214,3417
390,20284,3493
391,20367,3499
392,20431,3650
393,20498,3736
394,20496,3805
395,20495,3886
396,20569,3889
397,20566,3962
398,20558,4034
399,20481,4036
400,20409,4036
401,20556,4111
402,20480,4191
403,20327,4182
404,20247,4251
405,20174,4247
406,20162,4321
407,20163,4398
408,20240,4325
409,20314,4402
410,20395,4334
411,20689,4421
412,20768,4429
413,20772,4354
414,20768,4284
415,20848,4282
416,20842,4361
417,20923,4360
418,20920,4437
419,20992,4519
420,21060,4595
421,21132,4672
422,21148,4378
423,21295,4384
424,21374,4387
425,21302,4304
426,21305,4233
427,21378,4237
428,21530,4241
429,21524,4318
430,21523,4392
431,21601,4396
432,21598,4467
433,21679,4399
434,21677,4327
435,21602,4322
436,21587,4697
437,21738,4704
438,21812,4710
439,21733,4782
440,21725,4858
441,21654,4861
442,21650,4927
443,21645,5075
444,21716,5162
445,21711,5236
446,21778,5385
447,21853,5388
448,21851,5469
449,21849,5542
450,21926,5471
451,21776,5465
452,21698,5535
453,21621,5536
454,21618,5606
455,21612,5679
456,21548,5533
457,21546,5452
458,21336,5140
459,21339,5059
460,21794,5089
461,21868,5092
462,21874,5012
463,21798,5008
464,21878,4868
465,21957,4869
466,22111,4802
467,22182,4807
468,22259,4812
469,22257,4888
470,22264,4733
471,22340,4740
472,22344,4665
473,22350,4583
474,22346,4509
475,22357,4436
476,22359,4358
477,22363,4285
478,22285,4283
479,22276,4356
480,22211,4358
481,22208,4428
482,22202,4505
483,22195,4582
484,22118,4572
485,22046,4571
486,21976,4569
487,21963,4642
488,21981,4416
489,22126,4423
490,21991,4118
491,21999,4034
492,22075,3968
493,22076,3891
494,22090,3824
495,22157,3819
496,22236,3823
497,22233,3754
498,22312,3763
499,22379,3903
500,22302,3986
501,22298,4060
502,22293,4125
503,22375,4134
504,22374,4056
505,22221,4047
506,22152,4049
507,22224,3976
508,22217,3901
509,22001,3885
510,22007,3813
511,21931,3807
512,21859,3731
513,21862,3653
514,21793,3575
515,21722,3495
516,21722,3418
517,21719,3348
518,21800,3352
519,21801,3427
520,21874,3432
521,21875,3499
522,21953,3433
523,21952,3359
524,21877,3354
525,21880,3273
526,22031,3361
527,22023,3513
528,22094,3513
529,22171,3593
530,22242,3519
531,22251,3448
532,22318,3528
533,22399,3524
534,22407,3451
535,22262,3295
536,22091,3660
537,22014,3665
538,21850,3881
539,21776,3880
540,21852,3958
541,21714,3722
542,21628,3796
543,21484,3712
544,21412,3632
545,21336,3632
546,21262,3624
547,21334,3556
548,21342,3476
549,21420,3481
550,21570,3413
551,21578,3261
552,21353,3328
553,21276,3322
554,21276,3242
555,21054,3233
556,21051,3312
557,20975,3303
558,20728,3678
559,20655,3742
560,20576,3734
561,20712,3895
562,20707,4048
563,20708,4124
564,20706,4198
565,20777,4203
566,20862,3983
567,21006,4061
568,21000,4289
569,21233,4149
570,21328,3777
571,21401,3781
572,21565,3633
573,22548,4525
574,22020,5097
575,22018,5179
576,22011,5246
577,22009,5324
578,21943,5169
579,22093,5177
580,22314,5340
581,21911,5848
582,21903,5924
583,21978,5927
584,21973,6006
585,21741,6142
586,21809,6220
587,21881,6299
588,21879,6371
589,21879,6453
590,21803,6448
591,21652,6513
592,21572,6516
593,21564,6588
594,21484,6658
595,21484,6735
596,21561,6816
597,21552,6891
598,21633,6888
599,21707,6820
600,21776,6899
601,21699,6968
602,21622,7036
603,21546,7039
604,21473,7035
605,21472,6962
606,21397,6955
607,21325,6950
608,21315,7030
609,21243,7020
610,21171,6945
611,21094,6942
612,21092,7018
613,21019,7009
614,21010,7081
615,20933,7154
616,20932,7237
617,20924,7303
618,20999,7311
619,20923,7383
620,20992,7462
621,21072,7464
622,21145,7470
623,21217,7477
624,21223,7401
625,21299,7400
626,21303,7327
627,21230,7322
628,21153,7319
629,21164,7171
630,21235,7167
631,21309,7173
632,21316,7105
633,21386,7183
634,21459,7187
635,21451,7333
636,21378,7336
637,21310,7253
638,21295,7477
639,21292,7553
640,21286,7627
641,21216,7629
642,21132,7700
643,21059,7689
644,21062,7617
645,21071,7539
646,20913,7531
647,20905,7683
648,20980,7695
649,20976,7837
650,20903,7833
651,20897,7910
652,20821,7908
653,20817,7983
654,20744,7981
655,20668,7974
656,20668,7900
657,20593,7896
658,20524,7894
659,20600,7819
660,20602,7746
661,20534,7665
662,20457,7660
663,20380,7658
664,20385,7584
665,20308,7505
666,20320,7425
667,20467,7437
668,20534,7587
669,20611,7517
670,20684,7598
671,20759,7677
672,20752,7754
673,20891,7989
674,20895,8060
675,20811,8136
676,20883,8210
677,21031,8220
678,21109,8225
679,21113,8147
680,21186,8152
681,21261,8159
682,21335,8237
683,21485,8247
684,21557,8250
685,21557,8320
686,21633,8251
687,21711,8254
688,21713,8182
689,21642,8102
690,21574,8018
691,21497,8022
692,21422,8017
693,21420,8087
694,21342,8012
695,21272,8008
696,21275,7932
697,21344,7931
698,21279,7854
699,21357,7779
700,21429,7788
701,21514,7795
702,21582,7791
703,21660,7724
704,21733,7726
705,21673,7648
706,21677,7573
707,21754,7499
708,21899,7507
709,21912,7440
710,21907,7356
711,21985,7286
712,21989,7207
713,21914,7202
714,21850,7130
715,21845,7052
716,21765,7120
717,21692,7122
718,21619,7113
719,21610,7266
720,21604,7349
721,21522,7490
722,21514,7637
723,21590,7647
724,21503,7717
725,21503,7868
726,21498,7944
727,21657,7875
728,21725,7953
729,21799,8028
730,21794,8107
731,21869,8119
732,21864,8186
733,21790,8257
734,21783,8330
735,21777,8483
736,21773,8558
737,21692,8631
738,21690,8710
739,21686,8784
740,21683,8860
741,21756,8862
742,21834,8789
743,21910,8792
744,21987,8793
745,22064,8727
746,22142,8729
747,22150,8577
748,22223,8581
749,22152,8502
750,22160,8349
751,22163,8277
752,22089,8268
753,22096,8197
754,22167,8201
755,22246,8135
756,22175,8054
757,22178,7980
758,22111,7979
759,22107,7894
760,22190,7904
761,22187,7827
762,22191,7675
763,22121,7672
764,22046,7663
765,22042,7739
766,21965,7739
767,21960,7813
768,21882,7886
769,21808,7880
770,21814,7811
771,21824,7662
772,21896,7582
773,22129,7444
774,22210,7446
775,22208,7377
776,22202,7526
777,22071,7211
778,22074,7143
779,22080,6993
780,22226,7073
781,22240,6773
782,22163,6766
783,22022,6691
784,22011,6841
785,21867,6751
786,21794,6676
787,21714,6673
788,21632,6746
789,21400,6875
790,21395,7030
791,21259,6794
792,21260,6721
793,21181,6719
794,21108,6788
795,21035,6715
796,21038,6630
797,21040,6562
798,20963,6557
799,20973,6404
800,21043,6409
801,20894,6404
802,20817,6393
803,20820,6472
804,20733,6546
805,20664,6537
806,20666,6470
807,20587,6536
808,20586,6606
809,20508,6607
810,20433,6602
811,20428,6671
812,20426,6756
813,20426,6826
814,20497,6827
815,20504,6756
816,20578,6767
817,20651,6762
818,20728,6773
819,20721,6843
820,20644,6917
821,20640,6993
822,20637,7066
823,20713,7076
824,20780,7151
825,20776,7219
826,20704,7225
827,20697,7293
828,20628,7291
829,20624,7368
830,20696,7368
831,20768,7449
832,20779,7296
833,20555,7213
834,20481,7134
835,20490,7062
836,20559,7058
837,20486,6981
838,20413,6899
839,20346,6827
840,20343,6746
841,20273,6743
842,20191,6812
843,20112,6887
844,19959,6880
845,19895,6804
846,19901,6726
847,19977,6657
848,20050,6731
849,20131,6662
850,20199,6665
851,20291,6591
852,20283,6519
853,20207,6522
854,20135,6510
855,20063,6509
856,20063,6434
857,19991,6426
858,19993,6276
859,19922,6274
860,19845,6271
861,19770,6340
862,19759,6415
863,19683,6490
864,19680,6562
865,19756,6564
866,19753,6644
867,19748,6716
868,19680,6644
869,19598,6629
870,19603,6561
871,19451,6555
872,19372,6627
873,19372,6701
874,19444,6703
875,19519,6700
876,19666,6787
877,19667,6863
878,19743,6863
879,19736,6946
880,19725,7092
881,19719,7174
882,19646,7243
883,19645,7314
884,19567,7231
885,19497,7158
886,19506,7083
887,19423,7081
888,19420,7155
889,19434,6930
890,19361,6852
891,19285,6843
892,19208,6837
893,19210,6766
894,19213,6694
895,19144,6686
896,19148,6613
897,19222,6615
898,19294,6623
899,19294,6548
900,19307,6465
901,19230,6469
902,19232,6392
903,19309,6314
904,19318,6251
905,19392,6318
906,19459,6326
907,19467,6249
908,19465,6171
909,19397,6101
910,19332,5941
911,19254,5940
912,19185,5939
913,19174,6009
914,19100,6080
915,19024,6080
916,18872,6068
917,18958,5922
918,19115,5777
919,19182,5861
920,19198,5634
921,19122,5625
922,19199,5556
923,19201,5482
924,19205,5406
925,19281,5486
926,19274,5562
927,19349,5638
928,19416,5718
929,19417,5795
930,19486,5874
931,19484,5949
932,19556,5954
933,19639,5962
934,19638,5883
935,19646,5736
936,19575,5651
937,19497,5650
938,19504,5571
939,19432,5422
940,19355,5415
941,19439,5270
942,19370,5188
943,19215,5176
944,19142,5176
945,19068,5174
946,18989,5245
947,18984,5318
948,18912,5317
949,18982,5392
950,19055,5395
951,18979,5470
952,19049,5549
953,18975,5621
954,18822,5539
955,18828,5461
956,18751,5460
957,18686,5300
958,18684,5230
959,18845,5160
960,18920,5162
961,18853,5083
962,18780,4929
963,18705,4928
964,18699,5002
965,18467,5143
966,18379,5290
967,18234,5284
968,18230,5357
969,18153,5355
970,18235,5207
971,18084,5196
972,18013,5119
973,17936,5038
974,17790,5032
975,17785,5110
976,17711,5101
977,17639,5102
978,17705,5179
979,17558,5167
980,17480,5163
981,17485,5095
982,17413,5089
983,17415,5013
984,17343,5010
985,17265,5004
986,17266,4930
987,17267,4857
988,17346,4855
989,17421,4934
990,17500,4790
991,17575,4790
992,17658,4796
993,17650,4870
994,17807,4807
995,17870,4811
996,17974,4820
997,17958,4739
998,18029,4742
999,18041,4591
1000,17959,4586
1001,17886,4581
1002,17886,4664
1003,17804,4729
1004,17660,4573
1005,17582,4640
1006,17427,4714
1007,17352,4706
1008,17360,4630
1009,17282,4631
1010,17275,4702
1011,17211,4556
1012,17213,4475
1013,17301,4257
1014,17374,4262
1015,17386,4181
1016,17311,4102
1017,17152,4174
1018,17081,4013
1019,16934,4002
1020,16781,4076
1021,16845,4227
1022,16845,4297
1023,16762,4374
1024,16838,4527
1025,16754,4602
1026,16748,4826
1027,16816,4839
1028,16815,4905
1029,16891,4913
1030,16970,4909
1031,17037,4922
1032,17106,4993
1033,16965,4991
1034,16889,5066
1035,16733,5049
1036,16729,5130
1037,16729,5204
1038,16805,5209
1039,16721,5355
1040,16871,5365
1041,16869,5441
1042,16937,5440
1043,17010,5518
1044,17090,5453
1045,17099,5377
1046,17163,5380
1047,17168,5454
1048,17083,5596
1049,17075,5675
1050,17075,5753
1051,17154,5752
1052,17153,5684
1053,16991,5825
1054,16925,5815
1055,16925,5746
1056,16930,5664
1057,16783,5584
1058,16700,5731
1059,16775,5809
1060,16767,5889
1061,16842,5888
1062,16836,5967
1063,16832,6037
1064,16757,6036
1065,16678,6030
1066,16690,5879
1067,16912,5965
1068,16907,6040
1069,16988,5972
1070,17065,5977
1071,17140,5902
1072,17215,5908
1073,17291,5980
1074,17360,5988
1075,17366,5914
1076,17375,5841
1077,17375,5768
1078,17448,5698
1079,17539,5698
1080,17608,5702
1081,17607,5775
1082,17683,5783
1083,17761,5707
1084,17839,5643
1085,17838,5559
1086,17839,5487
1087,17768,5481
1088,17770,5409
1089,17695,5404
1090,17621,5474
1091,17617,5549
1092,17692,5553
1093,17542,5404
1094,17478,5395
1095,17395,5387
1096,17324,5305
1097,17249,5299
1098,17245,5230
1099,17178,5234
1100,17101,5151
1101,17028,5217
1102,17024,5298
1103,17476,5241
1104,17550,5249
1105,17457,5544
1106,17529,5775
1107,17601,5926
1108,17589,6000
1109,17513,6000
1110,17447,5996
1111,17436,6071
1112,17358,6139
1113,17284,6143
1114,17203,6133
1115,17203,6216
1116,17274,6286
1117,17350,6299
1118,17345,6446
1119,17421,6445
1120,17503,6376
1121,17573,6383
1122,17580,6307
1123,17589,6226
1124,17653,6229
1125,17506,6229
1126,17805,6314
1127,17790,6538
1128,17866,6547
1129,17867,6620
1130,17864,6695
1131,17927,6777
1132,17930,6847
1133,17852,6849
1134,17773,6915
1135,17846,6996
1136,17919,7007
1137,17992,7005
1138,17925,6934
1139,18008,6857
1140,18012,6781
1141,18015,6626
1142,18089,6632
1143,18093,6484
1144,18176,6488
1145,18249,6491
1146,18323,6495
1147,18393,6572
1148,18383,6720
1149,18465,6733
1150,18606,6813
1151,18529,6885
1152,18603,6962
1153,18756,7047
1154,18745,7119
1155,18742,7270
1156,18883,7281
1157,18887,7353
1158,18888,7203
1159,18965,7207
1160,18966,7131
1161,18831,6899
1162,18912,6827
1163,18921,6676
1164,18843,6599
1165,18775,6519
1166,18700,6514
1167,18553,6506
1168,18615,6658
1169,18330,6346
1170,18258,6265
1171,18117,6031
1172,18120,5956
1173,18056,5877
1174,17974,5872
1175,17965,6021
1176,17890,6090
1177,17822,5942
1178,17827,5785
1179,17911,5717
1180,17984,5721
1181,18063,5726
1182,18069,5648
1183,18072,5578
1184,18142,5574
1185,18069,5504
1186,17995,5423
1187,17922,5416
1188,17923,5340
1189,17920,5492
1190,17911,5572
1191,18213,5659
1192,18306,5434
1193,18374,5439
1194,18450,5442
1195,18447,5521
1196,18517,5597
1197,18510,5748
1198,18505,5820
1199,18584,5753
1200,18350,5967
1201,18280,5969
1202,17790,6619
1203,17710,6614
1204,17639,6605
1205,17636,6689
1206,17626,6757
1207,17714,6689
1208,17476,6746
1209,17406,6680
1210,17325,6748
1211,17251,6746
1212,17176,6737
1213,17258,6586
1214,17189,6363
1215,16973,6353
1216,16889,6416
1217,16815,6341
1218,16747,6264
1219,16749,6188
1220,16905,6196
1221,16977,6196
1222,16967,6496
1223,16952,6654
1224,16946,6804
1225,16941,6881
1226,17011,6883
1227,16869,6871
1228,16722,6719
1229,16650,6710
1230,16647,6792
1231,16639,6938
1232,16698,7244
1233,16618,7310
1234,16610,7464
1235,16692,7471
1236,16761,7477
1237,16763,7549
1238,16835,7550
1239,16841,7475
1240,16914,7409
1241,16989,7415
1242,17069,7343
1243,17154,7269
1244,17229,7268
1245,17300,7274
1246,17379,7207
1247,17385,7121
1248,17236,7122
1249,17158,7114
1250,17244,6895
1251,17319,6901
1252,17405,6825
1253,17530,7207
1254,17530,7291
1255,17607,7285
1256,17682,7291
1257,17673,7367
1258,17605,7362
1259,17679,7450
1260,17667,7518
1261,17668,7592
1262,17591,7593
1263,17515,7582
1264,17589,7670
1265,17579,7744
1266,17511,7739
1267,17511,7815
1268,17581,7819
1269,17657,7818
1270,17654,7742
1271,17734,7756
1272,17817,7601
1273,17889,7533
1274,17821,7456
1275,17746,7370
1276,17830,7304
1277,17985,7305
1278,17979,7233
1279,18059,7234
1280,18135,7238
1281,18149,7100
1282,18069,7086
1283,18144,7010
1284,18156,6864
1285,18302,6942
1286,18297,7023
1287,18292,7173
1288,18372,7180
1289,18356,7322
1290,18285,7324
1291,18277,7396
1292,18420,7561
1293,18574,7566
1294,18654,7645
1295,18722,7571
1296,18792,7574
1297,18870,7579
1298,19029,7514
1299,19250,7523
1300,19248,7595
1301,19256,7447
1302,19407,7456
1303,19403,7536
1304,19396,7605
1305,19547,7617
1306,19540,7688
1307,19616,7768
1308,19615,7845
1309,19689,7926
1310,19680,7998
1311,19763,7926
1312,19767,7777
1313,19696,7770
1314,19765,7698
1315,19845,7778
1316,19918,7863
1317,19996,7786
1318,20074,7873
1319,20146,7874
1320,20218,7881
1321,20292,7880
1322,20373,7807
1323,20365,8034
1324,20511,8045
1325,20501,8125
1326,20508,8193
1327,20501,8267
1328,20429,8264
1329,20357,8185
1330,20279,8181
1331,20210,8103
1332,20131,8099
1333,20062,8096
1334,20052,8026
1335,20054,8168
1336,20130,8176
1337,20119,8399
1338,20110,8477
1339,20107,8550
1340,20177,8554
1341,20190,8481
1342,20179,8629
1343,20103,8624
1344,20024,8621
1345,20031,8548
1346,19949,8621
1347,19882,8616
1348,19875,8692
1349,19947,8695
1350,19801,8685
1351,19726,8681
1352,19717,8755
1353,19646,8757
1354,19572,8751
1355,19566,8826
1356,19493,8743
1357,19504,8597
1358,19657,8604
1359,19656,8534
1360,19735,8531
1361,19738,8458
1362,19813,8384
1363,19889,8459
1364,19811,8534
1365,19804,8605
1366,19727,8606
1367,19649,8677
1368,19718,8834
1369,19862,8917
1370,20006,9003
1371,20007,9075
1372,19926,9221
1373,19915,9298
1374,19840,9354
1375,19911,9449
1376,19690,9358
1377,19676,9517
1378,19700,9136
1379,19626,9128
1380,19629,9056
1381,19554,9056
1382,19551,9128
1383,19479,9047
1384,19404,9045
1385,19323,9117
1386,19252,9036
1387,19264,8811
1388,19335,8814
1389,19342,8741
1390,19267,8733
1391,19193,8728
1392,19121,8728
1393,19119,8799
1394,19189,8807
1395,19047,8644
1396,18977,8643
1397,18898,8641
1398,18900,8559
1399,18908,8490
1400,18978,8491
1401,18981,8418
1402,18989,8341
1403,19062,8342
1404,19064,8423
1405,19055,8494
1406,19129,8502
1407,19128,8574
1408,19202,8580
1409,19273,8583
1410,19351,8587
1411,19360,8434
1412,19283,8440
1413,19432,8360
1414,19590,8375
1415,19587,8449
1416,19666,8377
1417,19904,8162
1418,19536,7996
1419,19459,7835
1420,19235,7903
1421,19158,7968
1422,19156,8047
1423,19075,8119
1424,18932,7960
1425,18859,7881
1426,19017,7741
1427,19164,7741
1428,19556,7535
1429,19633,7544
1430,19696,7545
1431,20006,7639
1432,20074,7644
1433,20152,7646
1434,20153,7722
1435,20155,7568
1436,20164,7425
1437,20171,7273
1438,20247,7275
1439,20177,7193
1440,20098,7187
1441,20030,7111
1442,20036,7034
1443,20183,7042
1444,20336,7049
1445,20346,6972
1446,20325,7199
1447,20018,7261
1448,20016,7341
1449,19947,7332
1450,19883,7103
1451,19884,7022
1452,19588,6935
1453,19586,6860
1454,19284,6928
1455,19132,6909
1456,19072,6606
1457,19154,6534
1458,19008,6378
1459,19171,6158
1460,19378,6396
1461,19535,6404
1462,19606,6408
1463,19540,6329
1464,19695,6261
1465,19700,6188
1466,19702,6110
1467,19783,6038
1468,19861,5969
1469,19864,5890
1470,19943,5747
1471,20015,5824
1472,20093,5827
1473,20093,5754
1474,20175,5758
1475,20174,5682
1476,20026,5674
1477,20242,5835
1478,20311,5915
1479,20236,5980
1480,20165,5910
1481,20156,6062
1482,20153,6133
1483,20151,6212
1484,20171,6295
1485,20167,6343
1486,20070,6281
1487,19997,6200
1488,19930,6047
1489,20083,6053
1490,20302,6075
1491,20386,6081
1492,20375,6220
1493,20301,6217
1494,20300,6431
1495,20361,6523
1496,20434,6434
1497,20517,6458
1498,20598,6380
1499,20599,6307
1500,20679,6242
1501,20758,6164
1502,20759,6090
1503,20833,6102
1504,20833,6169
1505,20905,6178
1506,21138,6032
1507,21221,5889
1508,21298,5967
1509,21446,5896
1510,21587,6212
1511,21656,6291
1512,21584,6357
1513,21505,6357
1514,21501,6436
1515,21346,6421
1516,21273,6417
1517,21345,6495
1518,21270,6567
1519,21192,6492
1520,21206,6269
1521,20852,5798
1522,20859,5716
1523,20701,5710
1524,20704,5633
1525,20636,5556
1526,20638,5483
1527,20642,5409
1528,20647,5327
1529,20574,5250
1530,20580,5173
1531,20724,5184
1532,20794,5411
1533,20787,5567
1534,20942,5576
1535,20775,5865
1536,20691,5938
1537,20618,5936
1538,20623,5856
1539,20545,5852
1540,20471,5849
1541,20476,5776
1542,20467,5927
1543,20538,6077
1544,20530,6151
1545,20605,6158
1546,20323,5766
1547,20329,5620
1548,20484,5623
1549,20555,5625
1550,20490,5546
1551,20410,5468
1552,20334,5465
1553,20264,5460
1554,20271,5310
1555,20341,5314
1556,20345,5235
1557,20279,5163
1558,20281,5085
1559,20205,5079
1560,20210,5005
1561,20135,5004
1562,20056,4995
1563,20138,4853
1564,20213,4929
1565,20288,5006
1566,20358,5085
1567,20442,4943
1568,20515,4944
1569,20519,4869
1570,20523,4794
1571,20595,4801
1572,20745,4804
1573,20665,4953
1574,20593,4952
1575,20516,5020
1576,20442,4866
1577,20368,4862
1578,20372,4786
1579,20223,4778
1580,20073,4698
1581,20144,4627
1582,19932,4538
1583,19859,4461
1584,19783,4456
1585,19709,4373
1586,19641,4371
1587,19644,4299
1588,19717,4304
1589,19720,4220
1590,19645,4223
1591,19649,4145
1592,19574,4144
1593,19570,4289
1594,19489,4284
1595,19488,4366
1596,19408,4359
1597,19329,4434
1598,19258,4427
1599,19267,4500
1600,19339,4510
1601,19400,4584
1602,19473,4588
1603,19477,4514
1604,19568,4506
1605,19556,4591
1606,19549,4665
1607,19472,4663
1608,19466,4741
1609,19393,4737
1610,19319,4729
1611,19241,4727
1612,19169,4721
1613,19172,4653
1614,19242,4654
1615,19256,4576
1616,19184,4425
1617,19113,4345
1618,19033,4341
1619,18960,4334
1620,18890,4330
1621,18735,4325
1622,18726,4475
1623,18645,4551
1624,18497,4536
1625,18485,4689
1626,18564,4691
1627,18402,4915
1628,18320,5054
1629,18240,5054
1630,18167,5052
1631,18247,4978
1632,18125,4443
1633,18052,4442
1634,17972,4438
1635,17893,4431
1636,17823,4354
1637,17828,4279
1638,17828,4200
1639,17759,4204
1640,17676,4268
1641,17746,4352
1642,17527,4256
1643,17531,4119
1644,17534,4036
1645,17618,4050
1646,17681,4039
1647,17679,4121
1648,17840,4125
1649,17912,4132
1650,17984,4140
1651,18064,4216
1652,18130,4214
1653,18128,4283
1654,18204,4297
1655,18200,4366
1656,18280,4375
1657,18280,4294
1658,18355,4307
1659,18219,4067
1660,18064,4054
1661,17835,4048
1662,17472,3960
1663,17243,3722
1664,17172,3784
1665,17026,3635
1666,17186,3491
